10750	9026	0.751053265929644	FI
1327	506	0.750044231024477	FI
164	9685	0.750001758409646	FI
51699	63826	0.74998317604328	FI
5111	7374	0.749967472485535	FI
2712	366	0.749229267388715	FI
5431	6827	0.748638550232353	FI
257397	7189	0.748578001320128	FI
1938	6136	0.748324105798693	FI
5111	5426	0.748044198638836	FI
5691	5705	0.747480172479054	FI
5395	54802	0.747161138902522	FI
5441	6923	0.746954830290343	FI
10189	5437	0.746847645856164	FI
2597	60	0.74657993973575	FI
6175	6203	0.746282191244763	FI
5126	5798	0.746268965184437	FI
5700	7353	0.746063387844342	FI
10105	23215	0.745943528535338	FI
6804	8618	0.745930208261237	FI
5691	5875	0.745869157226938	FI
3326	5230	0.745759312394821	FI
5714	5716	0.745437056870944	FI
2230	9054	0.745076449073275	FI
4715	7386	0.74495376356206	FI
51692	5430	0.743474383687509	FI
3312	6175	0.743239298016598	FI
2597	5315	0.743199823760539	FI
22916	3841	0.743087405706857	FI
22916	23633	0.743087405706857	FI
3181	6426	0.743067123761063	FI
51699	5714	0.743003092993801	FI
5434	6917	0.742750775378049	FI
1018	51343	0.742566899247896	FI
506	516	0.742246334248655	FI
2712	2820	0.742223734898154	FI
10533	5714	0.741715098944573	FI
1017	902	0.741446261096949	FI
3841	3843	0.741230836061888	FI
23633	3843	0.741230836061888	FI
256356	366	0.74105377551522	FI
3364	5111	0.74089574915729	FI
1499	6934	0.740830237952903	FI
63826	7353	0.740739132577481	FI
6123	6175	0.740709373273069	FI
256356	364	0.740413904258698	FI
9516	9537	0.7401995078487	FI
7222	7223	0.7401995078487	FI
50628	6272	0.7401995078487	FI
4241	50628	0.7401995078487	FI
166	6929	0.7401995078487	FI
1445	4145	0.7401995078487	FI
5510	5714	0.7400867668392	FI
2963	5437	0.740038644642732	FI
672	675	0.740023916641647	FI
51107	55851	0.739637990937137	FI
51082	5437	0.739502586818349	FI
6175	8662	0.739174740302742	FI
4436	5427	0.73915501451875	FI
672	8315	0.73911944433614	FI
51082	5441	0.738992442213333	FI
143471	5691	0.738802214990818	FI
1017	1026	0.738748681578274	FI
10262	6907	0.738741570712258	FI
2712	89872	0.738380083794819	FI
2710	89872	0.738380083794819	FI
5441	661	0.738358004523198	FI
51082	5434	0.738250801480737	FI
1026	5111	0.737830010237187	FI
64318	84172	0.737430704553012	FI
5430	65003	0.737418132878767	FI
4437	4439	0.737093590036788	FI
2771	5594	0.73696172941217	FI
